name,pair,horizon_minutes,features,year,period,policy,market_days,predictions,direction_accuracy,trades,trades_per_day,return_pct,stress_return_pct,profit_factor,win_rate,closed_drawdown_pct,mean_net_bps
EURUSD_60m_base_2025,EURUSD,60,base,2025,test,cost_filtered,260,23484,0.5141798671435871,38,0.14615384615384616,-0.5940730262074978,-0.8557547268536747,0.8139953379839806,0.47368421052631576,-0.8809195914055823,-1.5459706625834753
EURUSD_60m_base_2025,EURUSD,60,base,2025,test,expected_return,260,23484,0.5141798671435871,239,0.9192307692307692,-5.920192108016753,-7.442953854387446,0.6376535203775814,0.4225941422594142,-6.767952436837765,-2.5395856527210197
EURUSD_60m_base_2025,EURUSD,60,base,2025,validation,probability,132,11569,0.5083412568069842,92,0.696969696969697,-1.4756741344354118,-2.22326761215651,0.4297837358137403,0.358695652173913,-1.519835315148188,-1.61356837305724
EURUSD_60m_base_2025,EURUSD,60,base,2025,validation,cost_filtered,132,11569,0.5083412568069842,10,0.07575757575757576,0.10252067713925062,0.05360107240857115,1.6091463870498268,0.4,-0.11518430708293836,1.027263464128677
EURUSD_60m_base_2025,EURUSD,60,base,2025,validation,expected_return,132,11569,0.5083412568069842,121,0.9166666666666666,-1.115410774404002,-1.7156267523850466,0.8296250096125883,0.5041322314049587,-2.199828165378326,-0.9164185658630234
EURUSD_60m_base_2026,EURUSD,60,base,2026,test,probability,173,15651,0.5086575937639768,248,1.4335260115606936,-3.0570379646728707,-6.333665248418063,0.524373513643111,0.32661290322580644,-3.122155283033956,-1.2499279060078607
EURUSD_60m_base_2026,EURUSD,60,base,2026,test,cost_filtered,173,15651,0.5086575937639768,1,0.005780346820809248,-0.07096975540444861,-0.07604435197402504,0.0,0.0,-0.07096975540444861,-7.096975540445329
EURUSD_60m_base_2026,EURUSD,60,base,2026,test,expected_return,173,15651,0.5086575937639768,201,1.1618497109826589,-1.4770816494963146,-2.5068295228949156,0.8365728242218854,0.4577114427860697,-2.3491716715178357,-0.7337223457541638
EURUSD_60m_base_2026,EURUSD,60,base,2026,validation,probability,132,11868,0.5194641051567239,169,1.2803030303030303,-2.014887653782904,-4.2246745511249735,0.5625715354680346,0.42011834319526625,-2.077595726100101,-1.20191734659281
EURUSD_60m_base_2026,EURUSD,60,base,2026,validation,cost_filtered,132,11868,0.5194641051567239,6,0.045454545454545456,0.09205742511453341,0.058477423708569454,1.4129927287455277,0.5,-0.22342569161697412,1.5389987558220373
EURUSD_60m_base_2026,EURUSD,60,base,2026,validation,expected_return,132,11868,0.5194641051567239,92,0.696969696969697,-1.454676211820105,-1.975645059986253,0.6906976406320396,0.45652173913043476,-2.3174894211335784,-1.5813149456717028
EURUSD_60m_cross_2025,EURUSD,60,cross,2025,test,probability,260,23484,0.516308976324306,77,0.29615384615384616,-0.7426808685322417,-1.455052578814331,0.8021013409549504,0.4675324675324675,-1.4190177879365162,-0.96033648443127
EURUSD_60m_cross_2025,EURUSD,60,cross,2025,test,cost_filtered,260,23484,0.516308976324306,24,0.09230769230769231,0.023413935669069907,-0.16543284839527495,1.0179322142960805,0.4166666666666667,-0.9847375528672764,0.11537877110712975
EURUSD_60m_cross_2025,EURUSD,60,cross,2025,test,expected_return,260,23484,0.516308976324306,248,0.9538461538461539,-5.693746158706725,-7.29004935648968,0.6815971290314652,0.41935483870967744,-6.204339690707306,-2.349425208007948
EURUSD_60m_cross_2025,EURUSD,60,cross,2025,validation,probability,132,11569,0.5086870083844758,61,0.4621212121212121,0.4179192943621901,0.0009813400353664292,1.2765394861933779,0.4426229508196721,-0.46400127601110563,0.6872829850370593
EURUSD_60m_cross_2025,EURUSD,60,cross,2025,validation,cost_filtered,132,11569,0.5086870083844758,18,0.13636363636363635,0.4567239223226549,0.36837747460902737,1.7625472587906732,0.4444444444444444,-0.3200223226902721,2.538608773837704
EURUSD_60m_cross_2025,EURUSD,60,cross,2025,validation,expected_return,132,11569,0.5086870083844758,135,1.0227272727272727,0.016126533967142365,-0.6657777611946747,1.004577922185512,0.4444444444444444,-1.3305753891720618,0.02125596348874749
EURUSD_60m_cross_2026,EURUSD,60,cross,2026,test,probability,173,15651,0.5072519327838477,254,1.4682080924855492,-3.094007706549784,-6.65006644176448,0.5531019368570497,0.3346456692913386,-3.700596277293644,-1.2351170598984211
EURUSD_60m_cross_2026,EURUSD,60,cross,2026,test,cost_filtered,173,15651,0.5072519327838477,9,0.05202312138728324,0.009301310996212564,-0.037038748106177355,1.0261908836541958,0.3333333333333333,-0.2981069048538232,0.11201521988492877
EURUSD_60m_cross_2026,EURUSD,60,cross,2026,test,expected_return,173,15651,0.5072519327838477,165,0.953757225433526,0.8416032991255262,-0.014930258263257112,1.1167013959267638,0.49696969696969695,-1.2418165953033133,0.5169242844206913
EURUSD_60m_cross_2026,EURUSD,60,cross,2026,validation,probability,132,11868,0.5169362992922144,180,1.3636363636363635,-0.9132614906007586,-3.3301493997424103,0.7740373709633392,0.42777777777777776,-1.1807894744392144,-0.507932079184615
EURUSD_60m_cross_2026,EURUSD,60,cross,2026,validation,cost_filtered,132,11868,0.5169362992922144,1,0.007575757575757576,-0.058762752652941064,-0.06345632629723985,0.0,0.0,-0.058762752652941064,-5.876275265293579
EURUSD_60m_cross_2026,EURUSD,60,cross,2026,validation,expected_return,132,11868,0.5169362992922144,86,0.6515151515151515,0.07772772180105747,-0.41983136339858174,1.0253543627224608,0.5,-0.9925507656817434,0.09560237801717081
GBPUSD_120m_base_2025,GBPUSD,120,base,2025,test,probability,260,22453,0.5057230659600054,32,0.12307692307692308,-0.3752035613184157,-0.6369399598658787,0.8039074876911128,0.46875,-0.8427867561284996,-1.1641301536057056
GBPUSD_120m_base_2025,GBPUSD,120,base,2025,test,cost_filtered,260,22453,0.5057230659600054,22,0.08461538461538462,0.07461872167815464,-0.11649530646427042,1.0523065058151864,0.5909090909090909,-0.6962984038987985,0.35486806283164024
